../../../03 Data/Dataset2_onPallet/OP_colorIMG_366.png,817.28394,301.44034,813.72534,264.34573,978.84143,248.5054,982.4,285.6,Brick,-5.479872703552246
../../../03 Data/Dataset2_onPallet/OP_colorIMG_366.png,652.5541,361.0126,648.69995,321.79996,815.0205,305.45267,818.87463,344.6653,Brick,-5.613458633422852
../../../03 Data/Dataset2_onPallet/OP_colorIMG_366.png,651.38617,317.4378,647.13055,278.0877,809.32465,260.54706,813.58026,299.89716,Brick,-6.172332286834717
../../../03 Data/Dataset2_onPallet/OP_colorIMG_366.png,820.3036,342.68433,816.6666,304.0124,984.7999,288.2,988.4369,326.87195,Brick,-5.372664451599121
../../../03 Data/Dataset2_onPallet/OP_colorIMG_366.png,825.64136,383.148,822.0001,344.8,989.95886,328.852,993.6001,367.2,Brick,-5.424077987670898
../../../03 Data/Dataset2_onPallet/OP_colorIMG_366.png,809.3261,263.1122,805.6224,224.73773,973.45685,208.5391,977.1606,246.91357,Brick,-5.51285982131958
../../../03 Data/Dataset2_onPallet/OP_colorIMG_366.png,643.50006,275.90002,639.94147,237.83354,803.6431,222.53024,807.2017,260.59674,Brick,-5.340646266937256
../../../03 Data/Dataset2_onPallet/OP_colorIMG_366.png,1014.4232,557.0512,985.3943,374.1692,1027.1782,367.53687,1056.2072,550.4189,Brick,80.98068141937256
../../../03 Data/Dataset2_onPallet/OP_colorIMG_366.png,681.9502,580.5395,654.9265,395.80716,699.60095,389.2719,726.62463,574.0043,Brick,81.67746829986572
../../../03 Data/Dataset2_onPallet/OP_colorIMG_85.png,773.46533,402.05756,636.3484,382.787,641.03467,349.44238,778.1516,368.71295,Brick,8.000007629394531
../../../03 Data/Dataset2_onPallet/OP_colorIMG_85.png,771.67633,441.1551,627.37054,420.77094,632.7413,382.75012,777.04706,403.13428,Brick,8.040206909179688
../../../03 Data/Dataset2_onPallet/OP_colorIMG_85.png,903.2966,499.35602,762.15106,474.46826,768.2033,440.14398,909.3488,465.03174,Brick,10.0
../../../03 Data/Dataset2_onPallet/OP_colorIMG_477.png,964.21,236.15387,789.0776,185.93546,801.28986,143.3461,976.4223,193.56451,Brick,15.999992370605469
../../../03 Data/Dataset2_onPallet/OP_colorIMG_477.png,910.2101,449.15387,735.651,399.09998,747.8633,356.51062,922.42236,406.5645,Brick,15.999977111816406
../../../03 Data/Dataset2_onPallet/OP_colorIMG_477.png,963.34155,468.2115,925.37305,456.71643,974.718,293.72882,1012.6865,305.22388,Brick,-73.15617370605469
../../../03 Data/Dataset2_onPallet/OP_colorIMG_477.png,1058.4727,490.72614,1018.6568,482.08954,1054.2498,318.00146,1094.0657,326.63806,Brick,-77.7613754272461
../../../03 Data/Dataset2_onPallet/OP_colorIMG_477.png,1011.8573,480.19513,970.1492,470.14923,1010.0919,304.31653,1051.8,314.36243,Brick,-76.45761108398438
../../../03 Data/Dataset2_onPallet/OP_colorIMG_477.png,946.52563,320.9515,769.62427,276.9797,780.5969,232.83578,957.4983,276.8076,Brick,13.95892333984375
../../../03 Data/Dataset2_onPallet/OP_colorIMG_477.png,982.38226,149.89133,808.71454,100.09288,821.2525,56.367813,994.9202,106.16626,Brick,16.00000762939453
../../../03 Data/Dataset2_onPallet/OP_colorIMG_477.png,975.05457,194.12875,801.49255,141.04477,815.1399,96.423676,988.7019,149.50766,Brick,17.006263732910156
../../../03 Data/Dataset2_onPallet/OP_colorIMG_477.png,934.9741,366.74484,759.19775,318.11124,771.64185,273.13437,947.4182,321.76797,Brick,15.465644836425781
../../../03 Data/Dataset2_onPallet/OP_colorIMG_477.png,1167.1643,185.8209,991.5756,137.03719,1003.11914,95.488205,1178.7078,144.27193,Brick,15.526863098144531
../../../03 Data/Dataset2_onPallet/OP_colorIMG_477.png,923.8092,406.49228,748.50745,357.46262,760.1227,315.93314,935.42444,364.9628,Brick,15.625617980957031
../../../03 Data/Dataset2_onPallet/OP_colorIMG_477.png,950.9941,275.9436,779.7681,232.12607,791.04486,188.05975,962.2708,231.87729,Brick,14.354217529296875
../../../03 Data/Dataset2_onPallet/OP_colorIMG_38.png,693.532,338.7793,689.27124,298.24133,857.1804,280.59326,861.44116,321.13123,Brick,-6.000042915344238
../../../03 Data/Dataset2_onPallet/OP_colorIMG_38.png,698.6776,380.33054,694.2174,340.45132,860.26855,321.8795,864.72876,361.7587,Brick,-6.3816752433776855
../../../03 Data/Dataset2_onPallet/OP_colorIMG_38.png,702.5319,421.27924,697.7254,383.71588,865.74286,362.21686,870.5494,399.7802,Brick,-7.29177713394165
../../../03 Data/Dataset2_onPallet/OP_colorIMG_38.png,711.0946,464.59595,705.42175,424.2315,871.99084,400.82184,877.6637,441.18628,Brick,-7.999975204467773
../../../03 Data/Dataset2_onPallet/OP_colorIMG_38.png,717.20056,505.85,711.42175,464.73154,879.7157,441.07944,885.4945,482.1979,Brick,-7.99997615814209
../../../03 Data/Dataset2_onPallet/OP_colorIMG_38.png,688.41785,302.17285,682.9094,262.9784,844.08203,240.32715,849.59045,279.5216,Brick,-7.999977111816406
../../../03 Data/Dataset2_onPallet/OP_colorIMG_38.png,523.0113,327.60983,514.53656,287.73935,678.4887,252.89023,686.96344,292.7607,Brick,-11.99999713897705
../../../03 Data/Dataset2_onPallet/OP_colorIMG_38.png,529.0113,366.60983,520.53656,326.73935,684.4887,291.89023,692.96344,331.7607,Brick,-11.99999713897705
../../../03 Data/Dataset2_onPallet/OP_colorIMG_38.png,565.21735,613.6646,559.80084,572.1893,727.32916,550.3106,732.74567,591.78595,Brick,-7.440551280975342
../../../03 Data/Dataset2_onPallet/OP_colorIMG_38.png,727.3292,548.44714,721.54553,511.4043,888.6262,485.31738,894.4099,522.3602,Brick,-8.874166488647461
../../../03 Data/Dataset2_onPallet/OP_colorIMG_38.png,732.91925,591.3044,726.22736,550.69684,894.40985,522.9814,901.10175,563.5889,Brick,-9.357885360717773
../../../03 Data/Dataset2_onPallet/OP_colorIMG_86.png,896.22217,537.69525,756.0311,507.89673,763.2776,473.80457,903.4686,503.6031,Brick,11.999992370605469
../../../03 Data/Dataset2_onPallet/OP_colorIMG_86.png,903.2966,499.35602,762.15106,474.46826,768.2033,440.14398,909.3488,465.03174,Brick,10.0
../../../03 Data/Dataset2_onPallet/OP_colorIMG_86.png,768.29663,442.35605,627.1511,417.4683,633.20337,383.144,774.3489,408.03177,Brick,10.0
../../../03 Data/Dataset2_onPallet/OP_colorIMG_86.png,775.79663,406.35602,634.6511,381.46826,640.70337,347.14398,781.8489,372.03174,Brick,10.0
../../../03 Data/Dataset2_onPallet/OP_colorIMG_316.png,803.3403,634.1336,720.20087,464.8437,759.8283,445.3824,842.9677,614.6723,Brick,63.84403038024902
../../../03 Data/Dataset2_onPallet/OP_colorIMG_316.png,842.4275,612.8499,756.24097,445.5164,795.4241,425.33478,881.6106,592.66833,Brick,62.74889945983887
../../../03 Data/Dataset2_onPallet/OP_colorIMG_316.png,838.27277,407.33688,758.4058,243.58545,798.2275,224.16312,878.0944,387.91455,Brick,63.9999942779541
../../../03 Data/Dataset2_onPallet/OP_colorIMG_316.png,883.15497,590.71375,795.76154,426.35037,835.9244,404.99548,923.3178,569.3589,Brick,62.00004768371582
../../../03 Data/Dataset2_onPallet/OP_colorIMG_316.png,796.27264,423.83688,716.4057,260.08548,756.22736,240.66318,836.0943,404.41458,Brick,63.9999942779541
