../../03 Data/Simple Dataset/colorIMG_8.png,432.53284,353.23816,330.1695,350.50848,330.857,324.72797,433.22034,327.45764,Brick,1.5275192260742188
../../03 Data/Simple Dataset/colorIMG_8.png,431.8644,326.7797,329.6429,326.09818,329.83047,297.9661,432.05197,298.6476,Brick,0.3819732666015625
../../03 Data/Simple Dataset/colorIMG_8.png,330.1695,299.32202,330.08228,272.8861,432.79413,272.54718,432.88135,298.9831,Brick,-0.18908075988292694
../../03 Data/Simple Dataset/colorIMG_8.png,430.50848,276.6102,326.77966,273.89835,327.45294,248.14438,431.18176,250.85623,Brick,1.4975814819335938
../../03 Data/Simple Dataset/colorIMG_8.png,432.0445,250.61444,327.99023,247.89407,328.65466,222.47885,432.70892,225.19922,Brick,1.497589111328125
../../03 Data/Simple Dataset/colorIMG_8.png,426.89392,226.49187,326.4406,219.99998,328.02124,195.542,428.47455,202.03389,Brick,3.6976394653320312
../../03 Data/Simple Dataset/colorIMG_8.png,424.09543,202.85855,323.38986,197.6271,324.74576,171.52542,425.45132,176.75687,Brick,2.9737167358398438
../../03 Data/Simple Dataset/colorIMG_8.png,423.68048,177.30084,322.37286,172.88138,323.43817,148.46191,424.7458,152.88138,Brick,2.497894287109375
../../03 Data/Simple Dataset/colorIMG_8.png,534.0637,354.24304,432.54236,353.5594,432.71594,327.79095,534.2373,328.4746,Brick,0.38582611083984375
../../03 Data/Simple Dataset/colorIMG_8.png,532.6644,327.49274,431.18643,325.08478,431.7423,301.65985,533.22034,304.0678,Brick,1.35931396484375
../../03 Data/Simple Dataset/colorIMG_8.png,535.3072,304.0925,431.18646,301.69498,431.81146,274.55167,535.9322,276.9492,Brick,1.3190841674804688
../../03 Data/Simple Dataset/colorIMG_8.png,533.8993,278.65295,429.83044,277.2881,430.16846,251.51648,534.2373,252.88135,Brick,0.7513809204101562
../../03 Data/Simple Dataset/colorIMG_8.png,429.15253,253.55933,429.15253,228.47458,529.8305,228.47458,529.8305,253.55933,Brick,-0.0
../../03 Data/Simple Dataset/colorIMG_8.png,531.1864,229.83049,428.1222,228.47438,428.4746,201.6949,531.5388,203.05101,Brick,0.75384521484375
../../03 Data/Simple Dataset/colorIMG_8.png,526.6963,203.38504,424.6624,203.04605,424.7458,177.9661,526.77966,178.30508,Brick,0.1903533935546875
../../03 Data/Simple Dataset/colorIMG_8.png,525.83887,180.34319,424.40674,179.32204,424.66956,153.21614,526.1017,154.23729,Brick,0.5767898559570312
../../03 Data/Simple Dataset/colorIMG_196.png,342.61597,400.8438,335.26855,377.9292,431.33044,347.12756,438.67786,370.04218,Brick,-17.778135299682617
../../03 Data/Simple Dataset/colorIMG_196.png,333.7243,377.1842,326.3769,354.2696,422.43878,323.46796,429.7862,346.38257,Brick,-17.778135299682617
../../03 Data/Simple Dataset/colorIMG_196.png,325.8172,353.52466,318.50354,330.59918,415.37042,299.69684,422.68408,322.6223,Brick,-17.693662643432617
../../03 Data/Simple Dataset/colorIMG_196.png,318.8164,329.37555,311.52222,306.76532,407.83093,275.69556,415.12512,298.3058,Brick,-17.88001251220703
../../03 Data/Simple Dataset/colorIMG_196.png,310.94632,305.47232,304.01688,283.40378,399.84006,253.31577,406.7695,275.3843,Brick,-17.432050704956055
../../03 Data/Simple Dataset/colorIMG_196.png,302.51868,282.59583,295.56024,259.7251,390.18744,230.93475,397.14587,253.80548,Brick,-16.922409057617188
../../03 Data/Simple Dataset/colorIMG_196.png,296.6173,258.66806,289.36902,236.7006,383.2981,205.70825,390.5464,227.6757,Brick,-18.260570526123047
../../03 Data/Simple Dataset/colorIMG_196.png,291.14017,231.56525,283.72092,209.40802,377.0416,178.15988,384.46085,200.31711,Brick,-18.512954711914062
../../03 Data/Simple Dataset/colorIMG_196.png,439.69125,370.8897,432.76962,347.2516,529.01917,319.06805,535.9408,342.70618,Brick,-16.320953369140625
../../03 Data/Simple Dataset/colorIMG_196.png,432.1353,346.93445,425.15857,323.46722,520.70483,295.06158,527.6816,318.5288,Brick,-16.55708122253418
../../03 Data/Simple Dataset/colorIMG_196.png,422.65662,321.67377,416.27905,299.04858,511.16992,272.30078,517.5475,294.92596,Brick,-15.742051124572754
../../03 Data/Simple Dataset/colorIMG_196.png,415.02295,298.0859,408.77374,275.89853,504.44818,248.95139,510.6974,271.13876,Brick,-15.73012638092041
../../03 Data/Simple Dataset/colorIMG_196.png,406.02536,274.63004,399.42813,251.91188,496.25693,223.79349,502.85416,246.51164,Brick,-16.19293212890625
../../03 Data/Simple Dataset/colorIMG_196.png,399.32532,251.20483,392.71466,227.70404,489.3235,200.52856,495.93414,224.02936,Brick,-15.710965156555176
../../03 Data/Simple Dataset/colorIMG_196.png,392.04337,226.4305,385.7294,204.22832,480.15536,177.37498,486.46933,199.57716,Brick,-15.87496280670166
../../03 Data/Simple Dataset/colorIMG_196.png,386.65024,202.35738,380.5582,180.55809,475.2061,154.10768,481.29813,175.90697,Brick,-15.613619804382324
../../03 Data/Simple Dataset/colorIMG_114.png,521.5548,354.06357,420.2693,350.22702,421.2046,325.53415,522.4901,329.3707,Brick,2.1692581176757812
../../03 Data/Simple Dataset/colorIMG_114.png,416.78445,354.41696,318.35043,343.46024,321.02475,319.43466,419.45877,330.3914,Brick,6.3514862060546875
../../03 Data/Simple Dataset/colorIMG_114.png,419.25793,327.03183,318.18097,316.37344,320.6714,292.7562,421.74835,303.41458,Brick,6.019493103027344
../../03 Data/Simple Dataset/colorIMG_114.png,522.0848,327.5619,418.9046,323.1449,419.9395,298.96912,523.1197,303.3861,Brick,2.4512405395507812
../../03 Data/Simple Dataset/colorIMG_114.png,523.6749,303.1802,422.921,301.75864,423.28986,275.61545,524.0438,277.03702,Brick,0.808349609375
../../03 Data/Simple Dataset/colorIMG_114.png,420.14136,302.4735,319.9776,292.2094,322.43817,268.19788,422.60193,278.46198,Brick,5.8508758544921875
../../03 Data/Simple Dataset/colorIMG_114.png,529.5706,276.89703,425.97174,274.91168,426.43646,250.66486,530.03534,252.6502,Brick,1.0978775024414062
../../03 Data/Simple Dataset/colorIMG_114.png,423.35968,278.91162,321.90088,266.9283,324.735,242.93286,426.1938,254.91617,Brick,6.7360076904296875
../../03 Data/Simple Dataset/colorIMG_114.png,529.85864,251.5901,428.26855,250.70671,428.47144,227.3777,530.0615,228.2611,Brick,0.4982147216796875
../../03 Data/Simple Dataset/colorIMG_114.png,426.1484,252.82687,324.7549,241.60052,327.38516,217.84454,428.77866,229.07089,Brick,6.318092346191406
../../03 Data/Simple Dataset/colorIMG_114.png,532.50885,228.26855,430.38876,225.44168,431.07758,200.55887,533.19763,203.38574,Brick,1.5856399536132812
../../03 Data/Simple Dataset/colorIMG_114.png,429.15192,227.91519,328.00568,216.67673,330.56537,193.63959,431.7116,204.87805,Brick,6.340187072753906
../../03 Data/Simple Dataset/colorIMG_114.png,530.23456,202.8727,429.15198,199.99998,429.83612,175.92589,530.9187,178.7986,Brick,1.62786865234375
../../03 Data/Simple Dataset/colorIMG_114.png,428.4452,203.71024,328.74768,193.27258,331.0954,170.84805,430.7929,181.2857,Brick,5.976707458496094
../../03 Data/Simple Dataset/colorIMG_114.png,430.74203,178.97528,329.77365,170.42767,331.8021,146.46643,432.77048,155.01404,Brick,4.838905334472656
../../03 Data/Simple Dataset/colorIMG_114.png,532.33215,176.85513,431.70126,174.90973,432.15552,151.41342,532.7864,153.35883,Brick,1.1075057983398438
../../03 Data/Simple Dataset/colorIMG_130.png,528.3553,243.48024,503.6885,240.9836,514.0627,138.48695,538.7295,140.9836,Brick,-84.22050476074219
../../03 Data/Simple Dataset/colorIMG_130.png,503.6472,242.8835,479.5082,241.39345,485.65573,141.80327,509.7947,143.29332,Brick,-86.46771240234375
../../03 Data/Simple Dataset/colorIMG_130.png,477.865,242.10733,454.50824,241.18854,458.40558,142.11401,481.76233,143.0328,Brick,-87.74729919433594
../../03 Data/Simple Dataset/colorIMG_130.png,454.10962,240.282,430.73773,239.7541,432.99182,139.959,456.3637,140.4869,Brick,-88.70606994628906
../../03 Data/Simple Dataset/colorIMG_130.png,432.79013,240.21623,407.58194,240.16393,407.7869,141.39342,432.9951,141.44572,Brick,-89.88111877441406
../../03 Data/Simple Dataset/colorIMG_130.png,405.5328,242.00821,381.5538,241.61267,383.19675,142.00818,407.17575,142.40372,Brick,-89.05500030517578
../../03 Data/Simple Dataset/colorIMG_130.png,380.56644,241.02591,356.35245,240.57379,358.1967,141.80331,382.41068,142.25543,Brick,-88.93028259277344
../../03 Data/Simple Dataset/colorIMG_130.png,329.98734,244.7352,324.65945,145.34995,348.77048,144.0574,354.09836,243.44266,Brick,86.93140435218811
../../03 Data/Simple Dataset/colorIMG_130.png,349.18036,344.26236,325.5865,343.38034,329.27057,244.82993,352.86444,245.71194,Brick,-87.8591079711914
../../03 Data/Simple Dataset/colorIMG_130.png,375.45123,343.24902,351.2295,342.00818,356.35242,242.00818,380.57416,243.24902,Brick,-87.06734466552734
../../03 Data/Simple Dataset/colorIMG_130.png,399.99414,341.9527,375.40985,340.98358,379.3142,241.93591,403.8985,242.90503,Brick,-87.74262237548828
../../03 Data/Simple Dataset/colorIMG_130.png,425.00003,341.80334,400.00003,340.5738,404.86026,241.75006,429.86026,242.97961,Brick,-87.18440246582031
../../03 Data/Simple Dataset/colorIMG_130.png,435.28287,343.76187,430.12302,241.80333,452.6271,240.66446,457.78696,342.623,Brick,87.1028847694397
../../03 Data/Simple Dataset/colorIMG_130.png,462.47516,346.22385,453.07373,243.85246,476.66412,241.686,486.06555,344.05737,Brick,84.75286054611206
